Fecha,Texto,Usuario,Localización,Longitud,Latitud
2020-06-06 14:08:05,@9sattAsGRbNiEMp TUPU- CARAJO CASI ME DA UN PARO CTM,Senkin_Kodoku,,,
2020-06-06 14:08:06,"RT @rafaespana: 1/8 ¿Cuál es el problema con la deflación?
Que, mientras los precios caen, se vuelve más atractivo tener el dinero quieto v…",hellll84,"Bogota, Colombia",,
2020-06-06 14:08:10,RT @lgdelothlorien: @GVillar_uy Y 3. El salario real empezó a caer en diciembre. Todavía estaban ustedes. Y es imposible sostenerlo dado el…,domii_march,Italia,,
2020-06-06 14:08:11,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",ra_mariajose,"Concepción, Bío-Bío",,
2020-06-06 14:08:12,paro de chorar nunca??????,triizzb,,,
2020-06-06 14:08:13,"@DaniiSouto Espectacular, Dani. No paro de relacionar su juego con la frase de Muhammad Ali sobre la mariposa y la… https://t.co/MLbkoqjVCW",AbelMadrigal,,,
2020-06-06 14:08:13,#06Jun Paerte 1-Por un momento imagínese que yo me paro en la puerta de sus casas e impido por la fuerza de las arm… https://t.co/ehlwF8qdRd,alexjose957,,,
2020-06-06 14:08:14,"RT @PasMartn: He leido “el contrainforme del 8M”, que ya es mérito, y no paro de partirme tol’ mondongo.
Claro que el 8M no es culpable de…",AndresMB8,,,
2020-06-06 14:08:16,"#YoNoMeArrodillo los que hablan de racismo son los que dejan a los negros en la miseria, los que hablan de feminism… https://t.co/GK6AydsENo",liberliberrimo,Levante Spain,,
2020-06-06 14:08:17,@Meninodomiojo N dx eu fala q eu n paro naix,nicolssg_,,,
2020-06-06 14:08:21,"RT @Marysa191988: La derecha crea empleos precarios, la izquierda paro de calidad.",ikeraton,Madrid,,
2020-06-06 14:08:22,"RT @JavierArocaA: Y la prensa española todavía no se ha enterado , por lo  visto. O no ha llegado el becario traductor .",Juansin31497059,,,
2020-06-06 14:08:25,RT @ortizblanesjf: Otro mes que me han pagado el erte el día tres. El de mi mujer también.,aez_ocap,"Gavà, España",,
2020-06-06 14:08:25,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",Menta_lizado,,,
2020-06-06 14:08:26,As vezes eu vou fazer um negócio mas eu paro e sento na cama pra mexer no celular por uns 2 min daí quando eu vou v… https://t.co/QAxUWHVcbj,caahjj,"Rio de Janeiro, Brasil",,
2020-06-06 14:08:28,no paro d leer el nombre d la hija d malú osea mi nombre y creo q alguna mutual m está hablando xro en realidad no,warmimo,akelarre,,
2020-06-06 14:08:28,tem nem lugar pra sair e eu não paro de comprar coisa pela internet pqp,__tainaoliveira,,,
2020-06-06 14:08:29,"RT @albertoplaza: 👏👏👏👏👏
Sorpresiva baja de desempleo en EE.UU. inyecta fuerte optimismo a los mercados mundiales #Emol https://t.co/wC3oor7…",Andres_GajardoC,,,
2020-06-06 14:08:30,Trump pulsando la opción de taunt hasta noviembre.,Aranuel,"Las Palmas, Islas Canarias",,
2020-06-06 14:08:31,RT @theasdfghjess: masyadong maganda para maging terorista #JUNKTERRORBILLNOW #ActivismIsNotTerrorism               Photo courtesy of Eli S…,Therandreiupan,"stroubs aren't fun, they fly",,
2020-06-06 14:08:32,en este pais el unico partido mafioso y condenado por ello es el PP(partidopodrido) no se te olvide,manololeira,,,
2020-06-06 14:08:33,"RT @CristoBustos: No cerraron el aeropuerto a tiempo, no giran plata a los hospitales, no protegen nuestros médicos, desecharon la renta bá…",NancyPa03204463,,,
2020-06-06 14:08:34,RT @SonamDema: Good Morning from Taktsang #Paro #Bhutan https://t.co/4ywiOBrJDr,ProudBhutanese,"Washington, DC",,
2020-06-06 14:08:34,adão e eva,jovernai,cu do mundo,,
2020-06-06 14:08:38,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",DiamantesDelSur,Chile,,
2020-06-06 14:08:39,La cuarentena me puso a volver a jugar YUGIOH con los panas y ahora no paro de buscar cosas sobre el duelo de monst… https://t.co/ydklQB0THB,mafukagePR,🏯,,
2020-06-06 14:08:39,os prometo que ya paro de poner cosas,amiipond,spain ,,
2020-06-06 14:08:42,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",Chandengue72,México,,
2020-06-06 14:08:43,"RT @SatamanyaR: Recién me llama el gerente d la empresa para ver si podía cubrir a un compañero en el día d mañana.
Tendría q haber VISITAD…",rafael26910594,"Montevideo, Uruguay",,
2020-06-06 14:08:44,"@giangonz @UnivDeTodos @gustavovelezpr Puerto Rico no es Suecia. No tiene el mismo sistema de salud, el sistema de… https://t.co/8jgwcyLOXG",AppDemography,Pallet Town,,
2020-06-06 14:08:44,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",518diazdiaz,lo mas lejos posible ,,
2020-06-06 14:08:44,"Es automático, entro al navegador y añadir al carrito. No paro de comprar lpm 😰",jose_EF,San Nicolás,,
2020-06-06 14:08:45,elé y ustedes compraron a manos llenas el Viernes 🤷🏻‍♂️,patonet,Still on Earth,,
2020-06-06 14:08:45,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",1afc1973,,,
2020-06-06 14:08:45,@pnique Menos mal q la ONU y la Asociación de astronautas del mundo ven con buenos ojos la paguina .... Y de los tr… https://t.co/UvACXkpsF3,pablo07santiago,"Noreña, España",,
2020-06-06 14:08:46,No paro de soñar cosas que no me convienen,__jlrodriguez,"Cádiz, Andalucía",,
2020-06-06 14:08:48,"RT @ChauOperetaK: 🇺🇲ESTADOS UNIDOS: Ya se generaron dos millones y medio de puestos de trabajo en plena pandemia.

🇦🇷ARGENTINA: Sigue creci…",Nicea_2, Docente CABA,,
2020-06-06 14:08:49,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",CARMENEGOMET,,,
2020-06-06 14:08:51,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",Ariel_Glasner,,,
2020-06-06 14:08:53,@NeeliChaparro Estás mas fuerte que la tasa de desempleo post pandemia!!,argelaulio,"Ñemby, Paraguay",,
2020-06-06 14:08:54,@ivancaraballo @SoyLibr67953895 @SergioSarmiento @EnriqueAlfaroR @yeidckol @lopezobrador_ https://t.co/iQoAJpsWYV.… https://t.co/bCZDwETHFd,schutz_silvia,,,
2020-06-06 14:08:55,RT @sergiogomezsalv: Los ertes de la reforma laboral de Fátima Bañez.... Hace falta tener la cara dura y la conciencia atrofiada ...,joaquinazcarate,,,
2020-06-06 14:08:55,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",drjoseoscarv,México,,
2020-06-06 14:08:56,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",valesava,,,
2020-06-06 14:08:56,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",Rafaelhc11,Colima col.,,
2020-06-06 14:08:58,@CNNChile Sabéis cuando va a salir la vacuna contra el paro y el hambre??? Porque eso va a ser lo que nos va matar,rodriguez_uxio,,,
2020-06-06 14:08:58,RT @loveisa06043180: 台灣paro的場合，你CP在投票日會去投票嗎？（請回答第一直覺想到的CP）,cocoamme,Taiwan,,
2020-06-06 14:08:58,"Es domingo no me quiero levantar, suena el timbre y allá afuera está lloviendo. Me empieza a molestar que haga frío… https://t.co/1riC6BP6Hc",AndreaOmar33,"Montevideo, Uruguay",,
2020-06-06 14:09:00,RT @libre_mercado: Medio millón de empleos 'pillados' con un ERTE se perderán si el Gobierno no flexibiliza los plazos https://t.co/UNpi2oe…,Quiricoconcha,,,
2020-06-06 14:09:01,"Claaaaa
#BuenSabado 
Te digo 💋",GabrielaPitton,Santa Fe - Argentina,,
2020-06-06 14:09:05,RT @FIJEZAYA_Coste0: #FijezaYA Examinemos la situación. Despiden de forma ilegal a 800mil personas para mandarlas al paro y tener que indem…,anabelferreiro,,,
2020-06-06 14:09:06,"RT @iaiestaran: El gobierno de España: con los ERTE no habrá despidos en la epidemia de coronavirus #COVID19. 

La realidad:",mestevem,Barcelona,,
2020-06-06 14:09:07,"RT @EliPocrita: Cuando sacan la tarjeta de mujer, madre soltera y madre que fue estudiante sobresaliente, es por que no hay forma de defend…",a_desenmascarar,,,
2020-06-06 14:09:07,"RT @ChauOperetaK: 🇺🇲ESTADOS UNIDOS: Ya se generaron dos millones y medio de puestos de trabajo en plena pandemia.

🇦🇷ARGENTINA: Sigue creci…",Loremarchisio04,"Córdoba, Argentina",,
2020-06-06 14:09:09,@Arcotel_ec @and_2401 @GrupoTVCableEC El mismo paro de siempre....,ngnb1104,,,
2020-06-06 14:09:10,"ja fumo a 5 e não paro quando eu quero, ngm para quando quer, então se possivel, não comecem",cremascoo,,,
2020-06-06 14:09:10,RT @FroilLannister: ¿Cuándo va a llegar el ERTE de Inditex que todos los progres y medios afines anunciaban desde el primer día del Estado…,mpiluca,Barcelona,,
2020-06-06 14:09:15,"@lahoragt Se poca gente.
El obvio,no hay comercios abiertos y el desempleo es alto.
Si activaran en este momento to… https://t.co/EinYtv8121",Fernand03583779,,,
2020-06-06 14:09:15,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",jazmine_beatriz,"Punta Arenas, Chile",,
2020-06-06 14:09:15,RT @CiudadanoCero13: Hoy nos levantamos con la noticia de la nueva externalizacion de servicios a empresas privadas de @Defensagob . Mientr…,virgini64952730,,,
2020-06-06 14:09:15,"RT @aetchebarne: Mal que le pese a los marxistas, el mercado de EEUU está volando, en mayo recuperó 2,5 millones de empleos y el desempleo…",FraancoLobo,"Paraná, Argentina",,
2020-06-06 14:09:19,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",DiTo57069040,,,
2020-06-06 14:09:21,"RT @AntonioMyc00: Con Trump se crean millones de trabajos y va a bajar todavía más los impuestos.
Los socialcomunistas, entre otros males,…",pepelukal,,,
2020-06-06 14:09:23,@nscarlett29 En estos días amiga. Tenía razón Ale V. Si hacen paro y relajan muuuucho. Te lo recomiendo.👌🏻,DanyRivas14,,,
2020-06-06 14:09:23,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",xDesaparecidos,,,
2020-06-06 14:09:25,RT @samyha02: Tá achando que é famoso meu filho ?   Parou de seguir eu paro tbm 😘,Juao_Rambo,027,,
2020-06-06 14:09:26,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",ClauagzAyala,México,,
2020-06-06 14:09:27,@Alvaro_RDM No perderé jornales por paro  en los consejos de salario,PabloGonz2111,,,
2020-06-06 14:09:28,RT @Aranuel: Trump pulsando la opción de taunt hasta noviembre. https://t.co/xQMVg03dHv,aaaaarran,satélite xabarín,,
2020-06-06 14:09:28,"RT @SerpienYEscaler: #Peligrosos #vientos de #confrontación 

Columna de @SGarciaSoto en el @Univ_Opinion

#miedo #desempleo #descontento #…",Javoesquivel,México 🇲🇽,,
2020-06-06 14:09:32,"RT @elmundoes: Pablo Iglesias exhibe los ERTE como la ""principal contribución"" de Podemos en la crisis por el coronavirus . https://t.co/AL…",libreypensado,"Sevilla, Andalucía",,
2020-06-06 14:09:33,no paro de cambiar el perfil pero esque no me deja ponerlo como quiero 🥺,evabdumb,,,
2020-06-06 14:09:36,"Parou de me seguir paro igual, você não é famoso e muito menos eu sou sua fã",_thaay15,,,
2020-06-06 14:09:39,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",juan_gazz,"Murcia, España",,
2020-06-06 14:09:40,"El paro en EE.UU. baja al 13,3% y se crean 2,5 millones de empleos en mayo https://t.co/450m6ugyHj via @ABCeconomia",Luisjoargue,,,
2020-06-06 14:09:41,@juanpimaz Váyanse a cagar. Seguro de desempleo y ya...dejen de juntar inútiles en AR,BlueJet911,Argentina,,
2020-06-06 14:09:42,"@Larissacostas @dancohen3000 Esa es una operación psicológica , está estructurada así para hacer bajar la guardia a… https://t.co/CkaAv3QgzV",carlos_franklin,Caracas  ,,
2020-06-06 14:09:42,"RT @Anahata_1: El facha de Trump ha creado 2,5 millones de empleos y aquí cerca de un millón sin cobrar el ERTE desde hace tres meses.

Per…",LajosZweig1,"Tusnádfürdö, Székelyföld",,
2020-06-06 14:09:42,RT @eduardaasovat: como falar que não paro de pensar em você?,heylanacarmo,"Guaratiba, Rio de Janeiro",,
2020-06-06 14:09:43,"RT @F_Sanchez_Drago: Menos mal que Trump aguanta. El paro baja, la bolsa sube, la economía remonta, el virus retrocede, los ultras palidece…",Jesterbye,My mind is a house with walls,,
2020-06-06 14:09:45,RT @CCOOMadrid: ➡️ Puedes utilizar este servicio rellenando esta solicitud si eres una persona incluida en un #ERTE y aún no has podido cob…,Conchi65659591,,,
2020-06-06 14:09:45,"是說....我今年...已經比.....泰倫的.....年紀還要大了.........
#淚成狗",PiyauPiyau,Taiwan,,
2020-06-06 14:09:45,"RT @alejandramatus: En Cementerio Metropolitano -primer privado de la RM, q sirve a Lo espejo, La Pintana, San Bernardo, La Cisterna, PAC y…",SitaRoxy,Chile,,
2020-06-06 14:09:45,"RT @DonghyuksLover: En chile te MATAN por ser indígena.

Soy mujer, tengo 23 años y soy atacameña reconocida por la comunidad de Toconao; h…",versocrata,,,
2020-06-06 14:09:49,"RT @GianinoGian: 8 gobernadores organizan su propia estrategia y semáforos locales ante la epidemia❗️
Ya se va viendo una oposición unida c…",RosmeriAguirre1,,,
2020-06-06 14:09:50,comecei a fazer dinheiro e agora não paro mais 🙏🏽,cibellyMD,+55084 Natal,,
2020-06-06 14:09:50,"RT @enriquedediegov: Tranquilos, aquí no ha pasado nada: han muerto unas decenas de miles y han ido al paro unos cientos de miles, pero van…",Natyv64386259,,,
2020-06-06 14:09:54,"RT @CARLOSFMEJIA: ""Tenemos que enfrentar el #Covid_19 y el desempleo que genera de forma equilibrada. Es responsabilidad de todos mantener…",ATATURK06465097,,,
2020-06-06 14:09:54,"RT @Tio_Mario_: Préstame tu corazón para congelar mi frutsi, tira paro",Fridaa_Serna,,,
2020-06-06 14:09:55,"RT @TrabajadoresOJ: 💪10 MESES DE LUCHA💪
Se cumplen diez meses del incendio provocado en Ondajaén. 
En este tiempo...
❌Han cerrado Ondajaén…",David_Arjona,Sevilla,,
2020-06-06 14:09:55,"RT @Marysa191988: La derecha crea empleos precarios, la izquierda paro de calidad.",xDemion,Madrid ,,
2020-06-06 14:09:59,E quando paro pra pensar nessa loucura é surto atrás de surto mds n aguento mais,isabelicretina,"Curitiba, Brasil",,
2020-06-06 14:10:00,RT @BuhrleCande: Me paro y aplaudo,LOUR_ASO,,,
2020-06-06 14:10:03,RT @orue_s: El rollo de los políticos que al ver que se van aquedar sin mamandurria en la política y tienen que ir al paro. No saben vivir…,maraan1943,Madrid,,
2020-06-06 14:10:03,"RT @FrayJosepho: El turismo en la ruina, los autónomos desesperados, muchas empresas cerradas, subidas asfixiantes de impuestos, aumento br…",pepelukal,,,
2020-06-06 14:10:03,RT @FIJEZAYA_Coste0: @BERTA86789943 @Mikelhugo1 @CarolinaDarias @pablocasado_ #FijezaYA @FijezaYA_COSTE_0 #LosQueEstánSeQuedan  Despido ILE…,Susana59536699,,,
2020-06-06 14:10:04,"@Medicilio Hay obras,como por ejemplo,la del Parador Nacional de San Marcos en Leon,cuyos trabajadores llevan años… https://t.co/kfLMbRfPdE",AlfaApolo,León,,
2020-06-06 14:10:05,"/amf/ ayuk mutualan sama akun baru, erte aj",armymoafess_,Akun pengaduan 👇,,
2020-06-06 14:10:07,"RT @qtf: IMÁGENES de Reforma, Polanco, Embajada de EEUU ... me estruja el corazón. Aterrador ver las consecuencias de los discursos de odio…",jesus03915693,,,
2020-06-06 14:10:07,RT @FIJEZAYA_Coste0: @Mikelhugo1 @CarolinaDarias @pablocasado_ #FijezaYA @FijezaYA_COSTE_0 #LosQueEstánSeQuedan  Despido ILEGAL de 800mil p…,Susana59536699,,,
2020-06-06 14:10:08,"RT @qtf: Lo dije: En México también va a pasar ... aquí el inicio de lo que mencioné #AlAireQTF : quien siembra de odio, odio cosecha.
Los…",drjoseoscarv,México,,
2020-06-06 14:10:09,@kazamiparo2 PAROさん～！ありがとうございます！(*^▽^*),grrnyota,,,
2020-06-06 14:10:09,"Vir pra mãe sempre é bom, não paro de rir um minuto 😂❤️",kamylee_,"Porto Alegre, Brasil",,
2020-06-06 14:10:09,"RT @MartinLitwak: Impresionantes los números de mayo en Estados Unidos en materia de generación de nuevos puestos de trabajo (2,500,000) y…",MaxLZ5,,,
2020-06-06 14:10:09,RT @FroilLannister: ¿Cuándo va a llegar el ERTE de Inditex que todos los progres y medios afines anunciaban desde el primer día del Estado…,jairom21,,,
2020-06-06 14:10:10,"RT @A_ausdenRuthen: Estos mapas que presenta #ElCacas cada día aplican para Covid, inseguridad o desempleo. https://t.co/NF2bv6V6YD",GsalgadoT,Mexico City ,,
2020-06-06 14:10:14,"Eu poderia falar 30 minutos sem parar sobre:

1 - tudo

Eu não paro de falar.",15thdaay,"Campo Largo, Brasil",,
2020-06-06 14:10:15,@soaressluisa Ainda bem que eu paro a hora que quiser 🥵,leomachado69,"Rio das Ostras, Brasil",,
2020-06-06 14:10:17,"RT @JordiMasFont: (Abro hilo) ALGO PARA PENSAR Y NO OLVIDAR.

1-. Es evidente que van a desaparecer muchas empresas y va a haber mucho dese…",JaumePalafugell,Palafrugell/Vila de Gràcia,,
2020-06-06 14:10:19,"RT @Marysa191988: La derecha crea empleos precarios, la izquierda paro de calidad.",EHLC,,,
2020-06-06 14:10:20,"@JssicaB71221370 Pois é amiga, aí quando paro de gravar ele mexe kkkkkk",JssicaM58203489,"Trajano de Moraes, Brasil",,
2020-06-06 14:10:22,RT @StudioFutbol: ¿NO VAN A ENTRENAR? Se cocina un paro en el Aucas: https://t.co/37AKFONsNd https://t.co/BqoXTdlAfj,juliotj25,Ecuador,,
2020-06-06 14:10:22,"RT @mpr1ncesss: as vezes eu paro e penso caralho eu era tão feliz na etec, no dia a dia com meus amigos, mesmo q fosse passando dor de cabe…",laremonio,,,
